job_title,education,skills,experience_years,certificates
etl_data_eng,,['r'],0,
etl_data_eng,,"['sql', 'java', 'r']",11,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql', 'python']",15,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",20,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'html', 'r']",0,
etl_data_eng,,"['excel', 'r']",10,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,education records evaluated soldiers attending promotion boards and award boards served as a board member for 27th main support battalion nco of year and soldier of the year boards assigned specific duties to subordinate personnel established workload work schedules and repair priorities performed and supervised quality control inspections coordinated logistical support for the 5th signal battalion maintenance facility established and implemented on the job technical instruction programs for soldiers provided technical information and assistance to support companies advised and made recommendations concerning equipment repair and status to the battalion commander prepared reviewed and consolidated technical and administrative reports and requests for electronic maintenance,"['javascript', 'r', 'java', 'html', 'sql']",0,
etl_data_eng,,"['css', 'r']",15,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],20,
etl_data_eng,,"['excel', 'sql', 'r']",5,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'r']",14,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'r']",20,
etl_data_eng,,"['excel', 'sql', 'java', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,education environment and a strong background in networking hardware software support and training managed district it staff in monroe school district for 3 years deployed new equipment pushed applications and images manage assets through s m used s m to manage anti virus protection support software and hardware via remote a ess phone email and deskside win 7 10 migrations from xp to win 7 and win 7 to win 10 including imaging of systems network support troubleshot switch and wap connectivity issues managed windows network for monroe school district for 3 years deployed new switches and servers both virtual and physical for monroe school district performed duties of school district technology coordinator for monroe for 3 years designed and built computer labs for multiple school districts technical ,['r'],15,
etl_data_eng,,"['sql', 'html', 'r']",0,
etl_data_eng,,"['excel', 'r']",5,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",18,
etl_data_eng,,['r'],10,
etl_data_eng,,"['excel', 'r']",3,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],15,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",9,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",20,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],14,certifications such as a dhs public key infrastructure pki local registration authority creates and manages privileged user a ounts for scitech and labnet through the privileged password management system troubleshoots and fixes it hw and sw issues workstations and peripheral equipment attends it pre fielding events as required interacts with customers to build relationships provides escorts for s t vendor support tier 2 and 3 support and rotational on call support confidential desktop support lan engineer responsibilities mcafee endpoint encryption specialist encryption recovery deployment monitoring by user id and machine id rsa key fob manager for 300 plus users symmetrical windows ad caching with rsa tokens for local and remote a ess to secured networks checkpoint endpoint security configurations vpn and monitored switches su essfully maintained current standard operating procedure documents for troubleshooting upgrades microsoft user creations microsoft exchange email a ounts script execution deploying laptops and desk tops imaged using pxe boot hard disk cloning machine manual and gp policy to update and secure system bios settings o s windows all versions blackberry and iphone configuration and deployments working with server application device manager and data and phone provider vnc remote desktop support a ess for 500 plus local and nationwide field offices for ms office 2003 2010pro adobe suites pro citrix application support desktop printing support well versed in service ticketing systems absolute systems magic connect now and reporting for tam to management well versed in appropriation and escalation methods for ticketing incidents and issues analytical and understand protocols including tcp ip v4 v6 subnets ipx spx netbeui dnsresolve technical support to customers with hardware and software issues via direct contact or through remote support assist in the a ount creation and maintenance in active directory confidential systems engineer responsibilities daily management of the smse network operations center take action for any technical faults or issues maintain organization documentation operation and monitor the smse logbook administer daily updates to the database tracking tool compile database metrics weekly check solarwinds concerning network and systems status on recurring basis and take action to address problems or issues perform first level troubleshooting including server resets citrix big brother admin snmpc pinging servers user a ounts oss reports etc maintain a log and track metrics on smse network outages cisco and nortel configuration initialization and preparation of these devices for shipment to post image and configure smse workstations smse post database updates ensure all smse tickets are acted on promptly effectively and closed out at the appointed time c onfidential washington dc systems analyst system administrator responsibilities windows 2003 active directory environment for administration of user a ounts roaming profiles management of objects within forest supported our classified citrix metaframe environment through a ess management console to include reset log off disconnect and shadow users sessions ensuring environment is optimized for a better management of system resources supported with the recovery of lost files and folders using an incorporated previous version backup utility implemented in the file server system used dhcp server to manage ip address allocation to our dedicated videoconference workstations keep track of manual ips designated as to avoid conflict of other enterprise objects replaced faulty thinclient machines with wyse or hp client terminals and updated using an imaging server ensuring that the latest approved system environment is applied cataloged mailboxes using ms exchange 2010 system manager such as mailbox last logged and mailbox size to provide proactive maintenance on users mailboxes for the opennet and classnet exchange sites remote administration of machines to troubleshoot users issues through remote desktop tool and sms which includes editing computer registry archive event logs configuration of applications investigated symantec security open incidents on assigned workstations that had been marked with ci s creates reports to include results of search of offending files review of event logs and outcome of antivirus full scans reviewed ipost sms compliance reports and acted on those reports by ensuring workstations are in line with latest security patches hotfixes and approved updates thus ensuring the enterprise network remains secure ghosted computers to latest windows 7 image using our omniclone hdd duplicator assisted in the pilot phase of windows 7 deployment upgrade ensuring any errors users encountered are logged in our web based database to keep track of cause and solutions thus eliminating any known issues for next phase as well as troubleshooting confidential senior systems analyst responsibilities document and train staff on mobile device support which includes treo s running exchange active sync and goodlink along with blackberry s and utilizing the blackberry enterprise server bes to add and remove a ounts assist 1st and 2nd level analysts on all technical support issues work with software architects to finalize all machine models for both dell and mcintosh hardware assist server team with ris images utilize s m casper to manage multiple pc and mac deployment projects diagnose and resolve computer issues both hardware and software related for over 2 500 employees create manage and administer usa today active directory user a ounts exchange email a ounts security groups and distribution lists assist 1st and 2nd level analysts on technical support issues escalated incidents to other groups to ensure prompt response and resolution collaborate with software architects to finalize all machine models for ibm lenovo dell and macintosh hardware participate in batch install application team to maintain xml files confidential analyst systems analyst responsibilities level 1 phone analyst on usa today s helpdesk diagnosing troubleshooting and resolving computer issues escalating caller incidents to other technology support groups ghosting images on new pc deployments maintained support for printers connectivity and system performance
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'r']",7,
etl_data_eng,,"['excel', 'tableau', 'r', 'html', 'sql', 'python']",0,
etl_data_eng,,"['sql', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['java', 'mysql', 'excel', 'r', 'css', 'javascript', 'html', 'sql']",0,
etl_data_eng,,"['css', 'r']",0,
etl_data_eng,,"['sql', 'html', 'r', 'python']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'r']",10,
etl_data_eng,,"['java', 'r', 'tableau', 'machine learning', 'css', 'javascript', 'html', 'sql', 'python']",0,
etl_data_eng,,"['excel', 'sql', 'r']",4,
etl_data_eng,,['r'],0,
etl_data_eng,,"['sql', 'r', 'java', 'html', 'excel']",9,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r', 'css', 'html', 'sql']",15,
etl_data_eng,,['r'],0,
etl_data_eng,,"['sql', 'r']",12,
etl_data_eng,,"['sql', 'r', 'java', 'excel', 'python']",9,
etl_data_eng,,"['sql', 'mysql', 'r', 'excel', 'python']",20,
etl_data_eng,,"['excel', 'r']",15,
etl_data_eng,,['r'],0,
etl_data_eng,education program for management confidential customer technical support representative responsibilities provided technical and instructional software support to clients supported software used by financial planners and investment consultants across the u s trained new m bius reps to use and support m bius software and to trouble shoot technical issues in the field coordinated client satisfaction surveys initiated the concept and personally manned the hours to provide support to west coast customers reported call statistics to management as needed assisted sales team with marketing initiatives tested new software releases confidential sales assistant responsibilities responsible for lead fulfillment tracked marketing campaign effectiveness created and maintained sales marketing administrative procedures manual trained new assistants maintained client and prospect database,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['java', 'r', 'css', 'javascript', 'html', 'sql']",0,
etl_data_eng,,"['excel', 'r']",0,certification analyze troubleshoot dc circuits determine voltage current resistance power by calculations and measurements install and troubleshoot hardware to teh component level strong knowledge of microsoft product word excel power point outlook windows xp customer service oriented fast learner people oriented and ability to work well under pressure
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],11,
etl_data_eng,,['r'],14,certifications such as a dhs public key infrastructure pki local registration authority creates and manages privileged user a ounts for scitech and labnet through the privileged password management system troubleshoots and fixes it hw and sw issues workstations and peripheral equipment attends it pre fielding events as required interacts with customers to build relationships provides escorts for s t vendor support tier 2 and 3 support and rotational on call support confidential desktop support lan engineer responsibilities mcafee endpoint encryption specialist encryption recovery deployment monitoring by user id and machine id rsa key fob manager for 300 plus users symmetrical windows ad caching with rsa tokens for local and remote a ess to secured networks checkpoint endpoint security configurations vpn and monitored switches su essfully maintained current standard operating procedure documents for troubleshooting upgrades microsoft user creations microsoft exchange email a ounts script execution deploying laptops and desk tops imaged using pxe boot hard disk cloning machine manual and gp policy to update and secure system bios settings o s windows all versions blackberry and iphone configuration and deployments working with server application device manager and data and phone provider vnc remote desktop support a ess for 500 plus local and nationwide field offices for ms office 2003 2010pro adobe suites pro citrix application support desktop printing support well versed in service ticketing systems absolute systems magic connect now and reporting for tam to management well versed in appropriation and escalation methods for ticketing incidents and issues analytical and understand protocols including tcp ip v4 v6 subnets ipx spx netbeui dnsresolve technical support to customers with hardware and software issues via direct contact or through remote support assist in the a ount creation and maintenance in active directory confidential systems engineer responsibilities daily management of the smse network operations center take action for any technical faults or issues maintain organization documentation operation and monitor the smse logbook administer daily updates to the database tracking tool compile database metrics weekly check solarwinds concerning network and systems status on recurring basis and take action to address problems or issues perform first level troubleshooting including server resets citrix big brother admin snmpc pinging servers user a ounts oss reports etc maintain a log and track metrics on smse network outages cisco and nortel configuration initialization and preparation of these devices for shipment to post image and configure smse workstations smse post database updates ensure all smse tickets are acted on promptly effectively and closed out at the appointed time confidential washington dc systems analyst system administrator responsibilities windows 2003 active directory environment for administration of user a ounts roaming profiles management of objects within forest supported our classified citrix metaframe environment through a ess management console to include reset log off disconnect and shadow users sessions ensuring environment is optimized for a better management of system resources supported with the recovery of lost files and folders using an incorporated previous version backup utility implemented in the file server system used dhcp server to manage ip address allocation to our dedicated videoconference workstations keep track of manual ips designated as to avoid conflict of other enterprise objects replaced faulty thinclient machines with wyse or hp client terminals and updated using an imaging server ensuring that the latest approved system environment is applied cataloged mailboxes using ms exchange 2010 system manager such as mailbox last logged and mailbox size to provide proactive maintenance on users mailboxes for the opennet and classnet exchange sites remote administration of machines to troubleshoot users issues through remote desktop tool and sms which includes editing computer registry archive event logs configuration of applications investigated symantec security open incidents on assigned workstations that had been marked with ci s creates reports to include results of search of offending files review of event logs and outcome of antivirus full scans reviewed ipost sms compliance reports and acted on those reports by ensuring workstations are in line with latest security patches hotfixes and approved updates thus ensuring the enterprise network remains secure ghosted computers to latest windows 7 image using our omniclone hdd duplicator assisted in the pilot phase of windows 7 deployment upgrade ensuring any errors users encountered are logged in our web based database to keep track of cause and solutions thus eliminating any known issues for next phase as well as troubleshooting confidential senior systems analyst responsibilities document and train staff on mobile device support which includes treo s running exchange active sync and goodlink along with blackberry s and utilizing the blackberry enterprise server bes to add and remove a ounts assist 1st and 2nd level analysts on all technical support issues work with software architects to finalize all machine models for both dell and mcintosh hardware assist server team with ris images utilize s m casper to manage multiple pc and mac deployment projects diagnose and resolve computer issues both hardware and software related for over 2 500 employees create manage and administer usa today active directory user a ounts exchange email a ounts security groups and distribution lists assist 1st and 2nd level analysts on technical support issues escalated incidents to other groups to ensure prompt response and resolution collaborate with software architects to finalize all machine models for ibm lenovo dell and macintosh hardware participate in batch install application team to maintain xml files confidential analyst systems analyst responsibilities level 1 phone analyst on usa today s helpdesk diagnosing troubleshooting and resolving computer issues escalating caller incidents to other technology support groups ghosting images on new pc deployments maintained support for printers connectivity and system performance
etl_data_eng,,"['excel', 'r']",3,
etl_data_eng,,"['java', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'html', 'r', 'python']",0,
etl_data_eng,,['r'],8,
etl_data_eng,,"['excel', 'sql', 'r']",9,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'java', 'r']",0,
etl_data_eng,,"['excel', 'r']",35,
etl_data_eng,,['r'],0,
etl_data_eng,,"['sql', 'java', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],20,
etl_data_eng,,"['mysql', 'r', 'java', 'sql', 'python']",0,
etl_data_eng,,"['excel', 'sql', 'html', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",3,certifications website credentials update password pin provide payment summary details submit a ticket for program integrity wifholdings wifheld for fraud package handler confidential colorado responsibilities physical loading unloading and sorting of packages of varying sizes and weights by hand including lifting pushing pulling carrying scanning placing packages as well as physical bending twisting kneeling in a safe and efficient manner bus operator confidential colorado responsibilities performed regular bus inspections and checked all major systems including brakes steering and windshield wipers helped passengers stow and retrieve luggage bags wheelchairs and other items a epted and processed fares answered questions from passengers wif respect and a uracy providing information about fares schedule details and baggage stowing worked a different route every day based on changing passenger locations and destinations operated bus and navigation equipment in alignment wif company safety dot and local traffic standards and regulations anticipated challenges and made proactive decisions to maintain adherence to schedules and routes followed maps and gps software to adhere to routes or navigate high traffic areas and times refresh deployment field service technician confidential denver co responsibilities participated wif the deployment team in adding more than over 150 new dell desktop into separate floors in the building and took care of the ticketing desktop queue overflow responsible for providing local remote desktop support on windows 7 10 operating systems resolve customer technical issues through research reproduction and troubleshooting troubleshoot problems wif install microsoft software file issues and memory and hard drive failure hardware related issues also associated peripherals documented service now ticketing software and perform installations of pc reimaging printers and scanners provided computer memories upgrades replaced pc monitor troubleshoot hard drives recovered data assist in moves adds and changes in the phone system work directly wif internal end user face to face how to use new computer software and peripherals basic configuration technical support office suite configured outlook mail exchange smtp pop3 on windows based mac computers answer tickets submitted by the client organization regarding issues on software such as windows active directory linux unix solaris identify and solve the issue using a variety of methods including ssh webex web interface telephone and email conversations collaborate extensively wif peers program team a ount managers and members of the escalation team to resolve customer issues while actively contributing to a growing noledge network that improves the effectiveness of our team and the information available for our customers datacenter service technician confidential co responsibilities ensured the cables were running to the correct ports and labeled the cables cleared the fiber optics to be inserted into the devices confidential denver co remote from home service technician responsibilities comcast wireless network and internet repair technician taking inbound calls for comcast home wireless gateway network product and billing representative remote connect to computer physically connected to wireless router configure wireless network on the connected set up wireless security encryption using wpa or other desired security support by the router configure security firewall and disable ssid broadcast basic connection troubleshooting assisting wif standard cabling modem router computer reset power cycle router modem to gain a ess to network configuration interface network printers that cannot be configured from the desktop enable file and printer sharing on each pc once connected between devices including nas storage device gaming systems and internet media streaming devices any router that can nat any network wireless card enabling of universal plug and play upnp enabling bridged mode on wireless gateway dory software used ticketing systems ninjato einstein management engine and acsr csg a ount and billing system and nexus remote connection software others etc confidential denver co structure cable technician responsibilities responsible for pulling and routing cat5 or cat 6 cables in a new construction commercial environment terminated phone jacks dressed and terminated distribution frames 66 or 110 blocks patch panels tested cable and troubleshot networking issues nationwide field technician confidential co responsibilities windows 7 upgrade project a omplishment upgraded nationwide legacy operating systems to windows 7 aloha pos back and front end cash register machine software equipment install configure existing or new printers responsible data migration from legacy profile new drive for staff and management work directly wif internal users and customers troubleshooting network connectivity participated deployment of 45 stores nation wide from windows xp to windows 7 enterprise assist wif document all technical inquiries develop and review content answer tickets submitted by the client organization regarding issues on software such as windows active bilingual spanish technical support work from home confidential co responsibilities took inbound 35 end user calls remote support microsoft rdp wif remote bomgar software connected customer computer to remove malware wif internal multiple anti virus tools install and configure home remote environment install and configure software citrix virtual desktop infrastructure vdi support worked directly wif other technical support staff quality assurance assist wif document all technical inquiries develop and review content for noledge base provide configuration technical support office suites 2010 2013 configured outlook mail exchange smtp pop3 on windows based mac computers document incidents and find customers a ount wif netsuite ticketing system resolve customer technical issues through diligent research reproduction and troubleshooting troubleshooting 3rd party application performance troubleshooting and network connectivity application support peripherals and network on personal computer hardware ipad iphones android phones mac ox windows os analyst the infected customer computer to remove virus trojans adware fake anti virus software and rules set up firewalls answer tickets submitted by the client organization regarding issues on software such as windows active directory linux unix solaris identify and solve the issue using a variety of methods including ssh webex web interface telephone and email conversations collaborate extensively wif peers program team a ount managers and members of the escalation team to resolve customer issues while actively contributing to a growing noledge network that improves the effectiveness of our team and the information available for our customers deployment services technician confidential co responsibilities participated wif deployment team in adding more than over 500 new dell desktop into separate buildings and took care of the ticketing desktop queue overflow responsible for providing local remote desktop support on windows xp 7 operating systems resolve customer technical issues through research reproduction and troubleshooting troubleshoot problems wif install microsoft software file issues and memory and hard drive failure hardware related issues also associated peripherals documented ca ticketing software and perform installations of pc reimaging printers and scanners provided computer memory upgrades replaced pc monitor troubleshoot hard drives recovered data assist in moves adds and changes in the phone system work directly wif internal end user face to face how to use new computer software and peripherals basic configuration technical support office suites 2010 confidential co onsite technician responsibilities assisted face to face and took phone calls from an in house halp desk for the end user desktop computer technical issues after data morgan stanley a ount conversion ensured that user permission was correct on the migration of the network confidential broomfield co tier me noc representative responsibilities took inbound calls from hotel guest and staff wif hotel wireless internet a essing problems manually input guest device mac address into nomadic and myinnsite micro ticket gateway system monitored hotels network alerts outage on open nms system and used putty tool reload hotel back end server created daily reports of rooms possible failures gained strong understanding concepts of osi tcp ip dns wins and dhcp confidential co responsibilities took inbound calls for united states forest service and agriculture department during data ldap a ount conversion project utilized mcafee password reset tool and verified employee s a ounts for permission on network resourced received and routed calls on a nortel sortel agent system and communicated wif internal employees on lotus notes messenger documented and opened incidents on right now ticketing software troubleshot network connectivity printers hardware driver downloads applications technical problems and escalated telephone repair incidents as needed to local vendors
etl_data_eng,,['r'],0,
etl_data_eng,,"['mysql', 'r', 'tableau', 'css', 'html', 'sql']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'power bi', 'r']",0,
etl_data_eng,,"['java', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'html', 'r']",0,
etl_data_eng,education and growing wifin the information technology community strong grasp of microsoft technologies and a very good understanding of networking san concepts and security works closely wif corporate management to help implement policy and procedures to streamline the it environment technical summary mobile devices android 4 0 7 1 apple iso 8x 9x 10x office 365 2007 2010 2016 windows windows 07 windows 08 windows10 windows server 2008 2012 2016 exchange 2010 2013 2016 sql server 2008 2012 2016 citrix xenapp 6 0 7 0 vmware vcenter disaster recovery backup aws voip it operations manage and maintain multiple server 2008 2012 2016 environments including active directory dhcp dns exchange iis storage sql and microsoft azure services aws perform routine monthly server and pc maintenance review of applications security system logs patch management test and verify backups configure deploy maintain update mobile devices including android and apple configure and deploy firewalls routers switches and wi fi a ess points troubleshooting of pc s and server professional ,"['sql', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,education and quality improvement ability to present ideas and solutions in user friendly language to senior management highly self motivated and directed with a keen attention to detail ability to effectively prioritize and execute tasks in a high pressure environment hands on when necessary willing to travel local regionally and globally ability to manage associates in multiple time zones as well as globally manage it infrastructure budget control for all areas reduce the annual user downtime duration from one hour to 15 minutes lead problem report solution for all local region and global staff maintained customer satisfaction for end user support team at high of 96 engages with senior level managers in all aspect of the business escalation point of contact for end user domestically and globally communication interpersonal ,"['excel', 'r']",20,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['java', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['sql', 'r', 'java', 'html', 'excel']",0,
etl_data_eng,,"['excel', 'sql', 'r']",13,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['sql', 'r']",5,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",15,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'java', 'r']",10,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['css', 'java', 'javascript', 'r']",15,
etl_data_eng,,"['excel', 'r']",23,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'java', 'r']",10,certification ms office 2007 2010 office 365 one drive azure avaya voip cisco voip programming of desk phones pbx server wiring of pots lines and virtual fax lines professional 
etl_data_eng,,"['excel', 'r']",6,
etl_data_eng,,"['sql', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['css', 'sql', 'html', 'r']",6,
etl_data_eng,,['r'],0,
etl_data_eng,,"['java', 'mysql', 'r', 'css', 'javascript', 'html', 'sql', 'python']",0,
etl_data_eng,,"['java', 'r']",0,
etl_data_eng,,"['sql', 'r', 'python']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",20,
etl_data_eng,,['r'],10,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'r', 'java', 'html', 'excel', 'python']",8,
etl_data_eng,,['r'],10,
etl_data_eng,,"['sql', 'mysql', 'r', 'java', 'excel']",4,
etl_data_eng,,"['excel', 'r']",15,
etl_data_eng,,"['excel', 'r']",9,
etl_data_eng,,['r'],16,
etl_data_eng,,"['sql', 'r']",12,
etl_data_eng,,['r'],0,
etl_data_eng,,"['java', 'r', 'css', 'javascript', 'html', 'excel']",0,
etl_data_eng,,"['excel', 'r']",10,
etl_data_eng,,"['sql', 'mysql', 'r', 'excel', 'python']",4,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['css', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",5,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'java', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],20,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['r', 'css', 'java', 'html', 'sql']",15,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,['r'],15,
etl_data_eng,,"['excel', 'r']",10,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['sql', 'mysql', 'r', 'java', 'html', 'excel']",20,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],10,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],5,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['r', 'css', 'java', 'html', 'sql']",0,
etl_data_eng,,['r'],10,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['r', 'css', 'html', 'sql', 'python']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['javascript', 'r', 'java', 'html', 'excel']",10,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'html', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'html', 'r']",0,
etl_data_eng,,"['java', 'r']",10,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",10,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",8,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'r']",20,
etl_data_eng,,"['excel', 'sql', 'html', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['java', 'html', 'r']",7,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",20,
etl_data_eng,educational workshops for both children and adults trained individuals in order to assist in their development of ,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,,"['java', 'r']",0,
etl_data_eng,,['r'],12,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",6,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,educational and productivity software dsl service laptops and desktops maintained and updated known issues with all products and services established relationships with all levels of support on an individual basis provided fast a urate service on products ranging from plumbing a essories grocery store products computer software long distance telephone services to laptops and desktops followed each companies best practices and policies for establishing a rapport with customers ensured that company procedure for excellent customer is followed at all stages of the transaction kept and maintained extensive topographical product knowledge at every retail location for better customer service followed company guidelines of quality and safety for all overstock and advertising space operated electric pallet jacks narrow aisle trucks and forklifts for use in moving product from storage to shelf followed industry and company standards for billing issues regarding telephony services for both small business and residential customers followed company statement of goals for a ount and database maintenance quickly learned and made extensive use of html java and sql based database programs for software and internet based businesses,"['sql', 'r', 'java', 'html', 'excel']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'sql', 'r']",0,
etl_data_eng,educational groups facilitate transportation for clients to the program hands on crisis intervention working with therapists towards creating treatment plans confidential trenton nj counselor intern responsibilities provide group and individual counseling for children and teenagers ,['r'],0,
etl_data_eng,,['r'],8,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],6,
etl_data_eng,education to benefit mutual growth and su ess technical ,"['java', 'r', 'css', 'javascript', 'html', 'sql', 'python']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,['r'],4,
etl_data_eng,,"['excel', 'r']",10,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,['r'],0,
etl_data_eng,,"['excel', 'r']",10,
etl_data_eng,,"['sql', 'r']",30,
etl_data_eng,,"['java', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['excel', 'r']",0,
etl_data_eng,,"['sql', 'mysql', 'r', 'java', 'html', 'excel']",3,
etl_data_eng,,"['excel', 'r']",8,
etl_data_eng,,['r'],0,
